geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,elec_value_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,pcap_emis_int_inp,pop_inp,resi_emis_int_inp,tokeep,emissions_MtCo2_finaly,ind_val_add_2019_bln_finaly,elec_gen_GWh_finaly,emissions_MtCo2_trend,emis_int_trend,ind_val_add_2019_bln_trend,elec_gen_GWh_trend,baseyear,emissions_MtCo2_baseyear,yrs_since_final_obs,ind_val_add_multiplier,elec_gen_GWh_multiplier,ind_val_add_output,elec_gen_GWh_output,emissions_MtCo2_output,emis_int_outp,elec_carb_int_outp,population
SA,Agriculture & Forestry,2017,,,,0.496837608275824,6.156280000000001,5.93216,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,-1.0,0.9749540946222258,,5.93216,,6.156280000000001,1.037780504908836,,1.723714
SA,Agriculture & Forestry,2018,,,,0.8163769828628917,5.892390000000002,5.44221,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,0.0,1.0,1.0,5.44221,,5.892390000000002,1.0827200714415652,,1.7351720000000002
SA,Agriculture & Forestry,2019,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,1.0,1.0256893175954904,,5.582016661111354,,5.949514444444446,1.065836024083082,,1.747363
SA,Agriculture & Forestry,2020,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,2.0,1.0520385762295028,,5.725414859941963,,6.006638888888891,1.0491185417697013,,1.760207
SA,Agriculture & Forestry,2021,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,3.0,1.0790647293369702,,5.872496860644953,,6.063763333333335,1.032569872275313,,1.7731270000000001
SA,Agriculture & Forestry,2022,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,4.0,1.1067851658749994,,6.023357297576581,,6.12088777777778,1.0161920462929268,,1.786534
SA,Agriculture & Forestry,2023,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,5.0,1.1352177215111399,,6.17809323618514,,6.1780122222222245,0.9999868868986241,,1.799773
SA,Agriculture & Forestry,2024,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,6.0,1.1643806900990685,,6.336804235464052,,6.235136666666669,0.9839560186776171,,1.813334
SA,Agriculture & Forestry,2025,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,7.0,1.1942928354490798,,6.499592412009337,,6.292261111111113,0.9681008765234054,,1.826655
SA,Agriculture & Forestry,2026,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,8.0,1.22497340340095,,6.666562505722685,,6.349385555555558,0.9524227141206796,,1.840228
SA,Agriculture & Forestry,2027,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,9.0,1.2564421342069458,,6.837821947202383,,6.406510000000003,0.9369226121222933,,1.853452
SA,Agriculture & Forestry,2028,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,10.0,1.288719275232944,,7.01348092686548,,6.463634444444447,0.9216014860303079,,1.8664
SA,Agriculture & Forestry,2029,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,11.0,1.3218255939858332,,7.193652465845641,,6.520758888888892,0.9064600937908045,,1.879057
SA,Agriculture & Forestry,2030,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,12.0,1.355782391475583,,7.378452488712333,,6.577883333333336,0.8914990431118558,,1.8914060000000001
SA,Agriculture & Forestry,2031,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,13.0,1.3906115159205727,,7.5679998980581,,6.635007777777781,0.8767187985137633,,1.9034360000000001
SA,Agriculture & Forestry,2032,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,14.0,1.4263353768050027,,7.762416651001954,,6.6921322222222255,0.862119688120377,,1.9151200000000002
SA,Agriculture & Forestry,2033,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,15.0,1.46297695929743,,7.961827837658067,,6.74925666666667,0.8477019102000491,,1.9264569999999999
SA,Agriculture & Forestry,2034,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,16.0,1.5005598390397066,,8.166361761620282,,6.806381111111115,0.8334655394645003,,1.937456
SA,Agriculture & Forestry,2035,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,17.0,1.5391081973158356,,8.376150022514214,,6.863505555555559,0.8194105331336204,,1.94813
SA,Agriculture & Forestry,2036,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,18.0,1.5786468366105049,,8.591327600670056,,6.920630000000004,0.8055367367739823,,1.9584970000000002
SA,Agriculture & Forestry,2037,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,19.0,1.6192011965673083,,8.812032943970571,,6.977754444444448,0.791843889918593,,1.9685860000000002
SA,Agriculture & Forestry,2038,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,20.0,1.660797370356924,,9.038408056930157,,7.034878888888892,0.7783316314751835,,1.978418
SA,Agriculture & Forestry,2039,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,21.0,1.7034621214657784,,9.270598592062274,,7.092003333333338,0.7649995049301017,,1.988013
SA,Agriculture & Forestry,2040,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,22.0,1.7472229009160007,,9.50875394359407,,7.149127777777782,0.751846963354653,,1.997386
SA,Agriculture & Forestry,2041,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,23.0,1.792107864927746,,9.753027343588428,,7.2062522222222265,0.7388733742205251,,2.006559
SA,Agriculture & Forestry,2042,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,24.0,1.838145893035251,,10.003575960535374,,7.263376666666671,0.7260780240307135,,2.015546
SA,Agriculture & Forestry,2043,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,25.0,1.88536660666828,,10.26056100047618,,7.320501111111115,0.713460122772174,,2.024365
SA,Agriculture & Forestry,2044,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,26.0,1.9338003882109134,,10.524147810725315,,7.37762555555556,0.701018808196224,,2.033032
SA,Agriculture & Forestry,2045,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,27.0,1.9834784005499462,,10.794505986256922,,7.434750000000005,0.6887531499325298,,2.041561
SA,Agriculture & Forestry,2046,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,28.0,2.0344326071254693,,11.071809478824301,,7.491874444444449,0.6766621534423297,,2.0499680000000002
SA,Agriculture & Forestry,2047,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,29.0,2.086695792496537,,11.356236708882578,,7.548998888888894,0.6647447638163659,,2.058267
SA,Agriculture & Forestry,2048,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,30.0,2.140301583435154,,11.64797068038663,,7.606123333333338,0.6529998694228228,,2.066479
SA,Agriculture & Forestry,2049,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,31.0,2.195284470562151,,11.947199098538045,,7.663247777777783,0.6414263054104054,,2.074618
SA,Agriculture & Forestry,2050,,,,,,,,,,0,5.892390000000002,5.44221,,0.05712444444444456,0.9700073969915015,1.0256893175954904,,2005,6.08946,32.0,2.25167983053887,,12.254114490556944,,7.7203722222222275,0.6300228570715223,,2.0827009999999997
SA,Commercial Transport,2005,,,,,1.5136022670498115,,,,,1,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,-13.0,1.1255435834427325,,,,1.5136022670498115,,,1.5448520000000001
SA,Commercial Transport,2006,,,,,1.5729570489086961,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,-12.0,1.1153505070468233,,,,1.5729570489086961,,,1.5613
SA,Commercial Transport,2007,,,,,1.6236088214904218,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,-11.0,1.1052497405427222,,,,1.6236088214904218,,,1.578489
SA,Commercial Transport,2008,,,,,1.660222325776198,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,-10.0,1.095240447959443,,,,1.660222325776198,,,1.59788
SA,Commercial Transport,2009,,,,0.38220195491076203,1.84306,4.822215,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,-9.0,1.0853218008966672,,4.822215,,1.84306,0.382201954910762,,1.608902
SA,Commercial Transport,2010,,,,0.3809538262312331,1.88275,4.9422,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,-8.0,1.0754929784561826,,4.9422,,1.88275,0.3809538262312331,,1.627322
SA,Commercial Transport,2011,,,,0.388499298737728,1.92792,4.9624799999999984,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,-7.0,1.065753167173943,,4.9624799999999984,,1.92792,0.38849929873772804,,1.639614
SA,Commercial Transport,2012,,,,0.40030958511798187,1.8982,4.74183,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,-6.0,1.0561015609527444,,4.74183,,1.8982,0.40030958511798187,,1.656725
SA,Commercial Transport,2013,,,,0.4312489978070324,1.9094799999999998,4.42779,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,-5.0,1.0465373609955084,,4.42779,,1.9094799999999998,0.43124899780703235,,1.671488
SA,Commercial Transport,2014,,,,0.4148934132654038,1.84127,4.4379349999999995,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,-4.0,1.0370597757391724,,4.4379349999999995,,1.84127,0.41489341326540385,,1.6869450000000001
SA,Commercial Transport,2015,,,,0.4185061274955452,1.84136,4.39984,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,-3.0,1.027668020789177,,4.39984,,1.84136,0.4185061274955453,,1.700668
SA,Commercial Transport,2016,,,,0.4304437379867791,1.87664,4.3597800000000015,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,-2.0,1.018361318854547,,4.3597800000000015,,1.87664,0.43044373798677904,,1.7128430000000001
SA,Commercial Transport,2017,,,,0.4474973121490861,1.94792,4.35292,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,-1.0,1.0091388996835604,,4.35292,,1.94792,0.4474973121490861,,1.723714
SA,Commercial Transport,2018,,,,0.4802751219863521,2.1339200000000003,4.44312,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,0.0,1.0,1.0,4.44312,,2.1339200000000003,0.48027512198635197,,1.7351720000000002
SA,Commercial Transport,2019,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,1.0,0.9909438634399822,,4.402882498527454,,2.166237777777778,0.49200444901772356,,1.747363
SA,Commercial Transport,2020,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,2.0,0.981969740489358,,4.363009393363077,,2.198555555555556,0.5039080500032741,,1.760207
SA,Commercial Transport,2021,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,3.0,0.9730768884216812,,4.32349738448414,,2.2308733333333337,0.5159881306599914,,1.7731270000000001
SA,Commercial Transport,2022,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,4.0,0.9642645712367373,,4.284343201753372,,2.2631911111111114,0.5282469224652446,,1.786534
SA,Commercial Transport,2023,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,5.0,0.9555320595996304,,4.245543604648311,,2.2955088888888895,0.5406866829434068,,1.799773
SA,Commercial Transport,2024,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,6.0,0.946878630780421,,4.2070953819931045,,2.327826666666667,0.5533096959555652,,1.813334
SA,Commercial Transport,2025,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,7.0,0.9383035685943109,,4.168995351692755,,2.360144444444445,0.5661182719923508,,1.826655
SA,Commercial Transport,2026,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,8.0,0.9298061633423688,,4.131240360469746,,2.392462222222223,0.5791147484699211,,1.840228
SA,Commercial Transport,2027,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,9.0,0.921385711752794,,4.0938272836030745,,2.4247800000000006,0.5923014900291285,,1.853452
SA,Commercial Transport,2028,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,10.0,0.9130415169227115,,4.056753024669638,,2.4570977777777783,0.6056808888379079,,1.8664
SA,Commercial Transport,2029,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,11.0,0.9047728882604936,,4.020014515287965,,2.4894155555555564,0.6192553648969181,,1.879057
SA,Commercial Transport,2030,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,12.0,0.896579141428605,,3.9836087148642636,,2.521733333333334,0.633027366348469,,1.8914060000000001
SA,Commercial Transport,2031,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,13.0,0.888459598286964,,3.9475326103407755,,2.5540511111111117,0.646999369788773,,1.9034360000000001
SA,Commercial Transport,2032,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,14.0,0.8804135868368186,,3.911783215946406,,2.58636888888889,0.6611738805835514,,1.9151200000000002
SA,Commercial Transport,2033,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,15.0,0.8724404411651293,,3.8763575729496096,,2.6186866666666675,0.6755534331870341,,1.9264569999999999
SA,Commercial Transport,2034,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,16.0,0.8645395013894557,,3.8412527494135187,,2.651004444444445,0.6901405914643861,,1.937456
SA,Commercial Transport,2035,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,17.0,0.8567101136033431,,3.8064658399532862,,2.6833222222222233,0.7049379490175993,,1.94813
SA,Commercial Transport,2036,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,18.0,0.8489516298222028,,3.7719939654956263,,2.715640000000001,0.7199481295148826,,1.9584970000000002
SA,Commercial Transport,2037,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,19.0,0.8412634079296833,,3.737834273040535,,2.7479577777777786,0.7351737870235903,,1.9685860000000002
SA,Commercial Transport,2038,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,20.0,0.8336448116245262,,3.7039839354251654,,2.7802755555555567,0.7506176063467241,,1.978418
SA,Commercial Transport,2039,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,21.0,0.8260952103679041,,3.6704401510898426,,2.8125933333333344,0.7662823033630469,,1.988013
SA,Commercial Transport,2040,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,22.0,0.8186139793312358,,3.6372001438462007,,2.844911111111112,0.7821706253708455,,1.997386
SA,Commercial Transport,2041,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,23.0,0.8112004993444725,,3.604261162647413,,2.87722888888889,0.7982853514353824,,2.006559
SA,Commercial Transport,2042,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,24.0,0.8038541568448543,,3.5716204813605095,,2.909546666666668,0.8146292927400721,,2.015546
SA,Commercial Transport,2043,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,25.0,0.7965743438261293,,3.5392753985407523,,2.9418644444444455,0.8312052929414252,,2.024365
SA,Commercial Transport,2044,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,26.0,0.7893604577882334,,3.5072232372080556,,2.9741822222222236,0.8480162285277962,,2.033032
SA,Commercial Transport,2045,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,27.0,0.7822119016874249,,3.475461344625432,,3.0065000000000013,0.8650650091819758,,2.041561
SA,Commercial Transport,2046,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,28.0,0.7751280838868724,,3.443987092079441,,3.038817777777779,0.8823545781476709,,2.0499680000000002
SA,Commercial Transport,2047,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,29.0,0.7681084181076879,,3.4127978746626306,,3.071135555555557,0.899887912599908,,2.058267
SA,Commercial Transport,2048,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,30.0,0.7611523233804055,,3.3818911110579477,,3.1034533333333347,0.9176680240194043,,2.066479
SA,Commercial Transport,2049,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,31.0,0.7542592239968977,,3.3512642433250965,,3.1357711111111124,0.9356979585709501,,2.074618
SA,Commercial Transport,2050,,,,,,,,,,0,2.1339200000000003,4.44312,,0.03231777777777781,1.0257036705131717,0.9909438634399822,,2005,1.5136022670498115,32.0,0.7474285494627287,,3.3209147366888394,,3.1680888888888905,0.953980797485838,,2.0827009999999997
SA,Construction,2005,,,,,0.5174594784572333,,,,,1,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,-13.0,0.751873180935808,,,,0.5174594784572333,,,1.5448520000000001
SA,Construction,2006,,,,,0.4637255901411938,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,-12.0,0.7685496566666896,,,,0.4637255901411938,,,1.5613
SA,Construction,2007,,,,,0.4727998787967722,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,-11.0,0.785596015045143,,,,0.4727998787967722,,,1.578489
SA,Construction,2008,,,,,0.4736940856475133,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,-10.0,0.8030204600331551,,,,0.4736940856475133,,,1.59788
SA,Construction,2009,,,,0.06511689612816599,0.42702,6.557745,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,-9.0,0.8208313775558106,,6.557745,,0.42702,0.06511689612816601,,1.608902
SA,Construction,2010,,,,0.06155475413589787,0.43012,6.9876,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,-8.0,0.8390373395372159,,6.9876,,0.43012,0.06155475413589788,,1.627322
SA,Construction,2011,,,,0.06275257770895494,0.43199,6.88402,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,-7.0,0.8576471080259399,,6.88402,,0.43199,0.06275257770895494,,1.639614
SA,Construction,2012,,,,0.06299873335268691,0.43618999999999997,6.92379,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,-6.0,0.8766696394119564,,6.92379,,0.43618999999999997,0.06299873335268688,,1.656725
SA,Construction,2013,,,,0.0659964257582559,0.46752,7.0840200000000015,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,-5.0,0.8961140887371178,,7.0840200000000015,,0.46752,0.06599642575825589,,1.671488
SA,Construction,2014,,,,0.06847876848688735,0.49341999999999997,7.205445000000001,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,-4.0,0.9159898141012355,,7.205445000000001,,0.49341999999999997,0.06847876848688733,,1.6869450000000001
SA,Construction,2015,,,,0.06538412490207865,0.46657,7.135830000000001,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,-3.0,0.9363063811658855,,7.135830000000001,,0.46657,0.06538412490207865,,1.700668
SA,Construction,2016,,,,0.07478996057657114,0.5353600000000001,7.1581800000000015,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,-2.0,0.9570735677581089,,7.1581800000000015,,0.5353600000000001,0.07478996057657113,,1.7128430000000001
SA,Construction,2017,,,,0.07225519367233574,0.5400699999999999,7.474480000000002,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,-1.0,0.978301368576222,,7.474480000000002,,0.5400699999999999,0.07225519367233571,,1.723714
SA,Construction,2018,,,,0.07985830782999442,0.638,7.98915,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,0.0,1.0,1.0,7.98915,,0.638,0.07985830782999442,,1.7351720000000002
SA,Construction,2019,,,,,,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,1.0,1.0221799050075513,,8.166348588091079,,0.6614422222222223,0.08099607983754185,,1.747363
SA,Construction,2020,,,,,,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,2.0,1.0448517582012466,,8.34747742403349,,0.6848844444444444,0.08204687591877416,,1.760207
SA,Construction,2021,,,,,,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,3.0,1.0680264709451233,,8.532623680351232,,0.7083266666666667,0.08301393489294367,,1.7731270000000001
SA,Construction,2022,,,,,,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,4.0,1.0917151966162362,,8.721876463046604,,0.7317688888888889,0.08390039597434033,,1.786534
SA,Construction,2023,,,,,,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,5.0,1.1159293359724847,,8.915326854484576,,0.7552111111111112,0.08470930156993918,,1.799773
SA,Construction,2024,,,,,,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,6.0,1.1406805426394941,,9.113067957228315,,0.7786533333333333,0.08544360000253483,,1.813334
SA,Construction,2025,,,,,,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,7.0,1.1659807287192,,9.315194938846998,,0.8020955555555556,0.08610614816127896,,1.826655
SA,Construction,2026,,,,,,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,8.0,1.1918420705228274,,9.521805077717447,,0.8255377777777778,0.08669971408148952,,1.840228
SA,Construction,2027,,,,,,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,9.0,1.2182770144310269,,9.732997809841638,,0.8489800000000001,0.08722697945555312,,1.853452
SA,Construction,2028,,,,,,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,10.0,1.2452982828839902,,9.948874776702631,,0.8724222222222222,0.08769054207669606,,1.8664
SA,Construction,2029,,,,,,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,11.0,1.272918880504424,,10.16953987418192,,0.8958644444444445,0.08809291821735558,,1.879057
SA,Construction,2030,,,,,,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,12.0,1.3011521003563307,,10.39509930256178,,0.9193066666666667,0.08843654494383826,,1.8914060000000001
SA,Construction,2031,,,,,,,,,,0,0.638,7.98915,,0.023442222222222222,1.0229334472398917,1.0221799050075513,,2005,0.5174594784572333,13.0,1.3300115303426099,,10.625661617636663,,0.9427488888888889,0.08872378236891126,,1.9034360000000001
